Symbol,Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
LQD|20231020|98.00P,LQD,99.44,Put,98,2023-10-20,17,0.59,0.62,0.64,0.63,4589,7202,+2,15.22%,"15:20 ET"
HYG|20231103|71.00P,HYG,72.19,Put,71,2023-11-03,31,0.5,0.54,0.58,0.49,5306,433,+2,13.34%,"13:08 ET"
TQQQ|20231006|32.00C,TQQQ,34.32,Call,32,2023-10-06,3,2.56,2.57,2.58,2.61,1354,465,+3,86.88%,"15:20 ET"
SPY|20250117|420.00C,SPY,421.16,Call,420,2025-01-17,472,48,49.09,50.17,48.5,2827,484,+3,19.21%,"14:43 ET"
SPY|20240119|450.00C,SPY,421.16,Call,450,2024-01-19,108,4.8,4.82,4.85,4.77,6952,27668,+3,14.16%,"15:17 ET"
FXI|20231117|27.85C,FXI,25.74,Call,27.85,2023-11-17,45,0.38,0.39,0.4,0.39,20616,38018,+3,30.21%,"14:52 ET"
SMH|20231020|144.00C,SMH,142.7,Call,144,2023-10-20,17,3.25,3.3,3.35,3.3,579,1272,+3,30.37%,"14:16 ET"
TMF|20231117|4.00C,TMF,4.28,Call,4,2023-11-17,45,0.55,0.58,0.6,0.59,611,1495,+3,82.29%,"15:14 ET"
QQQ|20231117|356.00C,QQQ,354.2,Call,356,2023-11-17,45,11.49,11.51,11.53,11.48,670,2129,+3,22.89%,"15:19 ET"
ERY|20231020|30.00C,ERY,25.58,Call,30,2023-10-20,17,0.15,0.2,0.25,0.21,701,750,+3,60.99%,"10:20 ET"
EWZ|20240119|22.00P,EWZ,29.16,Put,22,2024-01-19,108,0.28,0.29,0.29,0.27,701,9140,+3,42.19%,"14:04 ET"
DIA|20231117|359.00C,DIA,329.73,Call,359,2023-11-17,45,0.21,0.22,0.22,0.21,745,570,+3,12.45%,"15:21 ET"
EEM|20231117|37.00P,EEM,37.28,Put,37,2023-11-17,45,0.77,0.79,0.8,0.8,768,13447,+3,18.90%,"14:38 ET"
XBI|20231117|72.00C,XBI,70.5,Call,72,2023-11-17,45,2.46,2.48,2.5,2.48,811,3580,+3,29.52%,"15:20 ET"
IWM|20231229|165.00C,IWM,171.2,Call,165,2023-12-29,87,11.93,11.96,11.98,11.9,821,114,+3,23.33%,"15:08 ET"
SOXL|20240119|16.00P,SOXL,17.74,Put,16,2024-01-19,108,2.42,2.43,2.43,2.47,837,1954,+3,92.27%,"15:14 ET"
SPY|20231110|425.00C,SPY,421.16,Call,425,2023-11-10,38,8.78,8.8,8.81,8.91,872,580,+3,18.03%,"15:04 ET"
TQQQ|20231103|35.00C,TQQQ,34.32,Call,35,2023-11-03,31,2.4,2.41,2.42,2.42,882,166,+3,66.96%,"15:21 ET"
SPY|20231006|415.00C,SPY,421.16,Call,415,2023-10-06,3,7.47,7.5,7.53,7.3,882,175,+3,24.32%,"15:16 ET"
QQQ|20231117|285.00P,QQQ,354.2,Put,285,2023-11-17,45,0.55,0.56,0.56,0.56,1096,6917,+3,35.29%,"15:17 ET"
IWM|20251219|175.00P,IWM,171.2,Put,175,2025-12-19,808,18.14,18.28,18.41,18.54,503,595,+4,21.72%,"14:02 ET"
SPY|20231005|403.00P,SPY,421.16,Put,403,2023-10-05,2,0.08,0.08,0.09,0.1,564,624,+4,30.07%,"15:20 ET"
KRE|20231215|40.00C,KRE,39.93,Call,40,2023-12-15,73,2.52,2.54,2.55,2.51,570,2059,+4,34.71%,"14:26 ET"
QQQ|20231229|340.00P,QQQ,354.2,Put,340,2023-12-29,87,9.04,9.07,9.09,9.15,587,3664,+4,24.45%,"14:28 ET"
IWM|20231117|161.00P,IWM,171.2,Put,161,2023-11-17,45,1.86,1.87,1.88,1.88,605,1810,+4,24.66%,"15:18 ET"
TAN|20240119|60.00C,TAN,47.56,Call,60,2024-01-19,108,0.6,0.68,0.75,0.75,664,1051,+4,36.94%,"15:11 ET"
UVXY|20231020|19.00P,UVXY,18.57,Put,19,2023-10-20,17,2.52,2.55,2.58,2.54,749,217,+4,150.16%,"15:20 ET"
TLT|20240315|91.00C,TLT,85.07,Call,91,2024-03-15,164,2.53,2.56,2.59,2.59,857,149,+4,18.79%,"15:12 ET"
SPY|20231103|375.00P,SPY,421.16,Put,375,2023-11-03,31,0.79,0.8,0.8,0.79,868,2745,+4,26.34%,"15:20 ET"
KRE|20231020|40.00C,KRE,39.93,Call,40,2023-10-20,17,1.2,1.21,1.21,1.25,897,1033,+4,36.91%,"14:56 ET"
EWZ|20240119|28.00P,EWZ,29.16,Put,28,2024-01-19,108,1.63,1.65,1.67,1.64,922,10766,+4,36.59%,"15:10 ET"
VXX|20231006|24.50P,VXX,25.59,Put,24.5,2023-10-06,3,0.47,0.49,0.5,0.48,1081,634,+4,109.13%,"15:19 ET"
GLD|20231103|165.00P,GLD,169.2,Put,165,2023-11-03,31,0.92,0.93,0.94,0.94,2177,137,+4,14.09%,"15:21 ET"
TQQQ|20231013|35.00C,TQQQ,34.32,Call,35,2023-10-13,10,1.29,1.3,1.3,1.32,4264,4135,+4,70.26%,"15:20 ET"
EFA|20231117|69.00C,EFA,67.06,Call,69,2023-11-17,45,0.91,0.93,0.95,0.91,4401,1050,+4,18.46%,"13:46 ET"
SPY|20231013|418.00P,SPY,421.16,Put,418,2023-10-13,10,3.81,3.82,3.83,3.98,5455,3877,+4,19.30%,"15:16 ET"
SQQQ|20231215|21.00C,SQQQ,21.13,Call,21,2023-12-15,73,2.69,2.71,2.73,2.72,1311,2252,+5,67.85%,"15:18 ET"
EEM|20240621|45.00C,EEM,37.28,Call,45,2024-06-21,262,0.31,0.39,0.46,0.37,1338,9439,+5,17.42%,"10:12 ET"
TLT|20240315|80.00P,TLT,85.07,Put,80,2024-03-15,164,2.19,2.21,2.23,2.26,1839,878,+5,21.74%,"15:02 ET"
LQD|20240119|100.00C,LQD,99.44,Call,100,2024-01-19,108,2.28,2.34,2.41,2.35,1925,149,+5,9.09%,"14:56 ET"
SPY|20231110|436.00C,SPY,421.16,Call,436,2023-11-10,38,3.9,3.91,3.92,3.91,1948,250,+5,16.27%,"15:18 ET"
SPY|20231010|426.00C,SPY,421.16,Call,426,2023-10-10,7,2.08,2.09,2.09,2.04,2769,799,+5,17.12%,"15:21 ET"
UNG|20240119|7.00P,UNG,6.85,Put,7,2024-01-19,108,1.05,1.08,1.1,1.08,3318,29545,+5,72.18%,"15:15 ET"
HYG|20231020|70.50P,HYG,72.19,Put,70.5,2023-10-20,17,0.2,0.22,0.23,0.2,5158,2869,+5,13.12%,"13:49 ET"
EEM|20231215|41.00C,EEM,37.28,Call,41,2023-12-15,73,0.2,0.22,0.23,0.2,6018,40845,+5,17.79%,"14:30 ET"
IWM|20231229|184.00P,IWM,171.2,Put,184,2023-12-29,87,13.93,13.98,14.02,14.12,501,1432,+5,18.56%,"14:35 ET"
XHB|20240119|60.00P,XHB,73.73,Put,60,2024-01-19,108,0.84,0.87,0.89,0.87,501,2488,+5,36.08%,"11:18 ET"
XLY|20231020|170.00C,XLY,157.18,Call,170,2023-10-20,17,0.25,0.28,0.3,0.26,509,1305,+5,24.33%,"11:36 ET"
XLV|20231020|131.00C,XLV,127.42,Call,131,2023-10-20,17,0.43,0.45,0.47,0.38,530,828,+5,14.19%,"14:14 ET"
FXI|20231117|22.85P,FXI,25.74,Put,22.85,2023-11-17,45,0.22,0.23,0.24,0.23,600,13307,+5,33.89%,"15:12 ET"
XLF|20240119|34.00C,XLF,32.31,Call,34,2024-01-19,108,0.71,0.72,0.72,0.71,635,49216,+5,17.60%,"15:18 ET"
TECS|20240119|17.00C,TECS,16.55,Call,17,2024-01-19,108,2.3,2.35,2.4,2.15,800,859,+5,67.41%,"10:16 ET"
UPRO|20231117|43.00C,UPRO,39.31,Call,43,2023-11-17,45,1.25,1.28,1.3,1.33,866,884,+5,46.86%,"13:32 ET"
IWM|20231117|145.00P,IWM,171.2,Put,145,2023-11-17,45,0.44,0.45,0.45,0.42,880,2416,+5,31.12%,"14:40 ET"
SLV|20240315|22.00C,SLV,19.44,Call,22,2024-03-15,164,0.7,0.71,0.72,0.7,1011,33450,+5,27.44%,"15:19 ET"
SQQQ|20231020|28.00C,SQQQ,21.13,Call,28,2023-10-20,17,0.16,0.17,0.17,0.16,1079,2638,+5,89.94%,"15:01 ET"
UVIX|20231020|4.00P,UVIX,4.19,Put,4,2023-10-20,17,0.55,0.58,0.6,0.55,556,624,+6,188.57%,"15:21 ET"
KRE|20231013|41.00C,KRE,39.93,Call,41,2023-10-13,10,0.47,0.48,0.48,0.48,574,323,+6,35.57%,"15:03 ET"
TQQQ|20240621|37.00C,TQQQ,34.32,Call,37,2024-06-21,262,6.35,6.45,6.55,6.45,625,846,+6,60.52%,"15:07 ET"
EWZ|20231020|30.50C,EWZ,29.16,Call,30.5,2023-10-20,17,0.29,0.3,0.3,0.3,740,26541,+6,30.97%,"15:14 ET"
XLI|20231117|93.00P,XLI,99.65,Put,93,2023-11-17,45,0.78,0.8,0.81,0.79,902,8265,+6,23.32%,"13:57 ET"
QQQ|20231117|332.00P,QQQ,354.2,Put,332,2023-11-17,45,3.97,3.98,3.99,4,977,1816,+6,26.05%,"15:07 ET"
QQQ|20231011|349.00P,QQQ,354.2,Put,349,2023-10-11,8,2.75,2.76,2.77,2.86,978,1046,+6,24.11%,"15:15 ET"
SPY|20240315|470.00C,SPY,421.16,Call,470,2024-03-15,164,3.28,3.34,3.41,3.26,1201,6233,+6,13.47%,"15:08 ET"
"Downloaded from Barchart.com as of 10-03-2023 02:48pm CDT"
